study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_strategy	read_count	base_count	fastq_ftp	submitted_ftp	submitted_format	sra_ftp	sample_alias
PRJNA544527	SAMN11849258	SRX5992843	SRR9222348	46503	Parabacteroides merdae	WGS	1129238	293971961	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222348/SRR9222348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222348/SRR9222348_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222348	af_0058_0067_d2
PRJNA544527	SAMN11849438	SRX5992842	SRR9222349	154288	Turicibacter sanguinis	WGS	1231305	178799627	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222349/SRR9222349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222349/SRR9222349_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222349	af_0058_0034_a9
PRJNA544527	SAMN11849439	SRX5992841	SRR9222350	154288	Turicibacter sanguinis	WGS	4257678	613845624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222350/SRR9222350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222350/SRR9222350_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222350	af_0058_0034_b10
PRJNA544527	SAMN11849436	SRX5992840	SRR9222351	154288	Turicibacter sanguinis	WGS	1207562	176263165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222351/SRR9222351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222351/SRR9222351_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222351	af_0058_0034_a6
PRJNA544527	SAMN11849437	SRX5992839	SRR9222352	154288	Turicibacter sanguinis	WGS	4554797	658026313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222352/SRR9222352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222352/SRR9222352_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9222352	af_0058_0034_a7
PRJNA544527	SAMN11849442	SRX5992838	SRR9222353	154288	Turicibacter sanguinis	WGS	4523015	655014408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222353/SRR9222353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222353/SRR9222353_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9222353	af_0058_0034_b1
PRJNA544527	SAMN11849443	SRX5992837	SRR9222354	154288	Turicibacter sanguinis	WGS	2076274	302541593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222354/SRR9222354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222354/SRR9222354_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9222354	af_0058_0034_b2
PRJNA544527	SAMN11849440	SRX5992836	SRR9222355	154288	Turicibacter sanguinis	WGS	5057727	727145641	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222355/SRR9222355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222355/SRR9222355_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9222355	af_0058_0034_b11
PRJNA544527	SAMN11849441	SRX5992835	SRR9222356	154288	Turicibacter sanguinis	WGS	3060498	439345064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222356/SRR9222356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222356/SRR9222356_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9222356	af_0058_0034_b12
PRJNA544527	SAMN11849281	SRX5992834	SRR9222357	46503	Parabacteroides merdae	WGS	716845	194354526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222357/SRR9222357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222357/SRR9222357_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222357	cx_0004_0072_h11
PRJNA544527	SAMN11849280	SRX5992833	SRR9222358	46503	Parabacteroides merdae	WGS	3377928	924776148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222358/SRR9222358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222358/SRR9222358_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222358	cx_0004_0068_c11
PRJNA544527	SAMN11849444	SRX5992832	SRR9222359	154288	Turicibacter sanguinis	WGS	1197297	174694200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222359/SRR9222359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222359/SRR9222359_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222359	af_0058_0034_b3
PRJNA544527	SAMN11849445	SRX5992831	SRR9222360	154288	Turicibacter sanguinis	WGS	2404599	350281341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222360/SRR9222360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222360/SRR9222360_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222360	af_0058_0034_b4
PRJNA544527	SAMN11849277	SRX5992830	SRR9222361	46503	Parabacteroides merdae	WGS	214565	55723460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222361/SRR9222361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222361/SRR9222361_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222361	am_0224_0076_g9
PRJNA544527	SAMN11849276	SRX5992829	SRR9222362	46503	Parabacteroides merdae	WGS	4973824	1384600590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222362/SRR9222362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222362/SRR9222362_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9222362	am_0171_0088_d8
PRJNA544527	SAMN11849279	SRX5992828	SRR9222363	46503	Parabacteroides merdae	WGS	7746417	2145157365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222363/SRR9222363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222363/SRR9222363_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9222363	bq_0049_0022_h2-BIS
PRJNA544527	SAMN11849278	SRX5992827	SRR9222364	46503	Parabacteroides merdae	WGS	485228	125999273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222364/SRR9222364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222364/SRR9222364_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9222364	am_0224_0076_h8
PRJNA544527	SAMN11849200	SRX5992826	SRR9222365	1505	Paeniclostridium sordellii	WGS	652571	96280754	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222365/SRR9222365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222365/SRR9222365_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9222365	bj_0095_0031_f4
PRJNA544527	SAMN11849201	SRX5992825	SRR9222366	1505	Paeniclostridium sordellii	WGS	3200590	466573452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222366/SRR9222366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222366/SRR9222366_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9222366	bj_0095_0031_g8
PRJNA544527	SAMN11849686	SRX5992824	SRR9222367	29466	Veillonella parvula	WGS	7470740	2076557024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222367/SRR9222367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222367/SRR9222367_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222367	bj_0095_0068_c6
PRJNA544527	SAMN11849203	SRX5992823	SRR9222368	823	Parabacteroides distasonis	WGS	2155535	526204711	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222368/SRR9222368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222368/SRR9222368_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222368	aa_0143_0055_a10
PRJNA544527	SAMN11849196	SRX5992822	SRR9222369	1505	Paeniclostridium sordellii	WGS	1063845	157087644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222369/SRR9222369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222369/SRR9222369_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222369	bj_0095_0031_e11
PRJNA544527	SAMN11849197	SRX5992821	SRR9222370	1505	Paeniclostridium sordellii	WGS	1256276	185487030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222370/SRR9222370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222370/SRR9222370_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222370	bj_0095_0031_e2
PRJNA544527	SAMN11849198	SRX5992820	SRR9222371	1505	Paeniclostridium sordellii	WGS	1769007	261507660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222371/SRR9222371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222371/SRR9222371_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222371	bj_0095_0031_e7
PRJNA544527	SAMN11849199	SRX5992819	SRR9222372	1505	Paeniclostridium sordellii	WGS	1714797	253396761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222372/SRR9222372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222372/SRR9222372_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9222372	bj_0095_0031_e9
PRJNA544527	SAMN11849315	SRX5992818	SRR9222373	33025	Phascolarctobacterium faecium	WGS	2733943	774335419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222373/SRR9222373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222373/SRR9222373_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9222373	am_0070_0084_h4
PRJNA544527	SAMN11849204	SRX5992817	SRR9222374	823	Parabacteroides distasonis	WGS	2443485	537285025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222374/SRR9222374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222374/SRR9222374_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9222374	aa_0143_0055_b7
PRJNA544527	SAMN11849205	SRX5992816	SRR9222375	823	Parabacteroides distasonis	WGS	2754411	608926466	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222375/SRR9222375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222375/SRR9222375_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9222375	aa_0143_0055_c10
PRJNA544527	SAMN11849265	SRX5992815	SRR9222376	46503	Parabacteroides merdae	WGS	539015	147469859	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222376/SRR9222376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222376/SRR9222376_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9222376	af_0058_0067_h6
PRJNA544527	SAMN11849264	SRX5992814	SRR9222377	46503	Parabacteroides merdae	WGS	344462	95495127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222377/SRR9222377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222377/SRR9222377_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222377	af_0058_0067_h2
PRJNA544527	SAMN11849133	SRX5992813	SRR9222378	1597	Lacticaseibacillus paracasei	WGS	2849936	689148286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222378/SRR9222378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222378/SRR9222378_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222378	av_0103_0073_c8
PRJNA544527	SAMN11849132	SRX5992812	SRR9222379	1597	Lacticaseibacillus paracasei	WGS	616275	160562573	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222379/SRR9222379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222379/SRR9222379_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222379	av_0103_0046_c9
PRJNA544527	SAMN11849131	SRX5992811	SRR9222380	1468449	Holdemania massiliensis	WGS	2410866	686404839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222380/SRR9222380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222380/SRR9222380_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222380	am_0070_0085_g11
PRJNA544527	SAMN11849130	SRX5992810	SRR9222381	1468449	Holdemania massiliensis	WGS	1548732	437982160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222381/SRR9222381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222381/SRR9222381_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222381	am_0070_0085_g10
PRJNA544527	SAMN11849455	SRX5992809	SRR9222382	154288	Turicibacter sanguinis	WGS	1723360	248924355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222382/SRR9222382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222382/SRR9222382_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9222382	af_0058_0034_c4
PRJNA544527	SAMN11849128	SRX5992808	SRR9222383	1468449	Holdemania massiliensis	WGS	967104	271248201	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222383/SRR9222383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222383/SRR9222383_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9222383	am_0070_0085_a12
PRJNA544527	SAMN11849554	SRX5992807	SRR9222384	154288	Turicibacter sanguinis	WGS	1781692	257175191	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222384/SRR9222384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222384/SRR9222384_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9222384	am_0171_0035_c10
PRJNA544527	SAMN11849555	SRX5992806	SRR9222385	154288	Turicibacter sanguinis	WGS	10335410	1488388356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222385/SRR9222385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222385/SRR9222385_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9222385	am_0171_0035_c11
PRJNA544527	SAMN11849552	SRX5992805	SRR9222386	154288	Turicibacter sanguinis	WGS	371329	53052039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222386/SRR9222386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222386/SRR9222386_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9222386	am_0171_0035_b7
PRJNA544527	SAMN11849553	SRX5992804	SRR9222387	154288	Turicibacter sanguinis	WGS	465009	66508924	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222387/SRR9222387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222387/SRR9222387_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222387	am_0171_0035_b8
PRJNA544527	SAMN11849550	SRX5992803	SRR9222388	154288	Turicibacter sanguinis	WGS	482105	69460852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222388/SRR9222388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222388/SRR9222388_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222388	am_0171_0035_b5
PRJNA544527	SAMN11849551	SRX5992802	SRR9222389	154288	Turicibacter sanguinis	WGS	992338	143167280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222389/SRR9222389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222389/SRR9222389_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222389	am_0171_0035_b6
PRJNA544527	SAMN11849548	SRX5992801	SRR9222390	154288	Turicibacter sanguinis	WGS	1244266	179886166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222390/SRR9222390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222390/SRR9222390_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222390	am_0171_0035_b3
PRJNA544527	SAMN11849549	SRX5992800	SRR9222391	154288	Turicibacter sanguinis	WGS	707743	102027571	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222391/SRR9222391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222391/SRR9222391_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222391	am_0171_0035_b4
PRJNA544527	SAMN11849546	SRX5992799	SRR9222392	154288	Turicibacter sanguinis	WGS	2319707	334309305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222392/SRR9222392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222392/SRR9222392_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9222392	am_0171_0035_b1
PRJNA544527	SAMN11849547	SRX5992798	SRR9222393	154288	Turicibacter sanguinis	WGS	693839	100113929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222393/SRR9222393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222393/SRR9222393_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9222393	am_0171_0035_b2
PRJNA544527	SAMN11849375	SRX5992797	SRR9222394	1318	Streptococcus parasanguinis	WGS	913950	251236439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222394/SRR9222394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222394/SRR9222394_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9222394	bf_0095_0070_c5
PRJNA544527	SAMN11849374	SRX5992796	SRR9222395	1318	Streptococcus parasanguinis	WGS	1004457	271682204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222395/SRR9222395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222395/SRR9222395_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9222395	bf_0095_0070_b2
PRJNA544527	SAMN11849367	SRX5992795	SRR9222396	1550024	Ruthenibacterium lactatiformans	WGS	1882814	526068519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222396/SRR9222396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222396/SRR9222396_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9222396	am_0070_0085_d11
PRJNA544527	SAMN11849366	SRX5992794	SRR9222397	1550024	Ruthenibacterium lactatiformans	WGS	3990223	1113462612	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222397/SRR9222397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222397/SRR9222397_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222397	am_0070_0084_f3
PRJNA544527	SAMN11849369	SRX5992793	SRR9222398	1550024	Ruthenibacterium lactatiformans	WGS	1076196	279519526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222398/SRR9222398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222398/SRR9222398_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222398	am_0171_0071_f7
PRJNA544527	SAMN11849368	SRX5992792	SRR9222399	1550024	Ruthenibacterium lactatiformans	WGS	214546	50690472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222399/SRR9222399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222399/SRR9222399_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222399	am_0111_0084_a6
PRJNA544527	SAMN11849371	SRX5992791	SRR9222400	1550024	Ruthenibacterium lactatiformans	WGS	1393723	379239470	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222400/SRR9222400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222400/SRR9222400_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222400	am_0171_0083_d7
PRJNA544527	SAMN11849370	SRX5992790	SRR9222401	1550024	Ruthenibacterium lactatiformans	WGS	2840313	746173925	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222401/SRR9222401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222401/SRR9222401_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222401	am_0171_0083_a8
PRJNA544527	SAMN11849373	SRX5992789	SRR9222402	1653434	Sellimonas intestinalis	WGS	3136429	876065637	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222402/SRR9222402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9222402/SRR9222402_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9222402	am_0224_0084_c8
PRJNA544527	SAMN11849372	SRX5992788	SRR9222403	1550024	Ruthenibacterium lactatiformans	WGS	2238652	621791524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222403/SRR9222403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9222403/SRR9222403_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9222403	am_0171_0083_e7
PRJNA544527	SAMN11849209	SRX5992787	SRR9222404	823	Parabacteroides distasonis	WGS	2693734	698378111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222404/SRR9222404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9222404/SRR9222404_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9222404	aa_0143_0055_f4
PRJNA544527	SAMN11849208	SRX5992786	SRR9222405	823	Parabacteroides distasonis	WGS	3850009	920607526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222405/SRR9222405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9222405/SRR9222405_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9222405	aa_0143_0055_e10
PRJNA544527	SAMN11849207	SRX5992785	SRR9222406	823	Parabacteroides distasonis	WGS	2188622	469762340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222406/SRR9222406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9222406/SRR9222406_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9222406	aa_0143_0055_c7
PRJNA544527	SAMN11849206	SRX5992784	SRR9222407	823	Parabacteroides distasonis	WGS	3673579	819137748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222407/SRR9222407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9222407/SRR9222407_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9222407	aa_0143_0055_c11
PRJNA544527	SAMN11849213	SRX5992783	SRR9222408	823	Parabacteroides distasonis	WGS	5540363	1514528864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222408/SRR9222408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9222408/SRR9222408_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9222408	am_0171_0088_b3
PRJNA544527	SAMN11849212	SRX5992782	SRR9222409	823	Parabacteroides distasonis	WGS	2375363	642251009	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222409/SRR9222409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9222409/SRR9222409_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9222409	am_0006_0094_b10
PRJNA544527	SAMN11849625	SRX5992781	SRR9222410	154288	Turicibacter sanguinis	WGS	630611	178756912	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222410/SRR9222410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9222410/SRR9222410_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9222410	am_0171_0078_h3
PRJNA544527	SAMN11849164	SRX5992780	SRR9222411	1623	Ligilactobacillus ruminis	WGS	552134	152810785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222411/SRR9222411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9222411/SRR9222411_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9222411	av_0103_0046_d6
